Video_ID,Title,Artist,Channel,Published_At,URL,ImageURL
lQde-T9Q0k4,Amjad Jomaa - Ahla Sabiyeh (Official Music Video) | أمجد جمعة - أحلى صبية,Amjad Jomaa,Amjad Jomaa,2020-10-22T13:00:09Z,https://www.youtube.com/watch?v=lQde-T9Q0k4,https://i.ytimg.com/vi/lQde-T9Q0k4/mqdefault.jpg
XSBkvdx3dKc,Amjad Jomaa - Ana Lamma Bheb (Official Music Video) | أمجد جمعة - أنا لما بحب,Amjad Jomaa,Amjad Jomaa,2020-05-16T17:22:20Z,https://www.youtube.com/watch?v=XSBkvdx3dKc,https://i.ytimg.com/vi/XSBkvdx3dKc/mqdefault.jpg
I42beur0T1o,Jad Khalife - Taa Ya Habibi [Music Video] (2014) / جاد خليفة - تعا يا حبيبي,Jad Khalife,Jad Khalife,2014-02-26T12:57:57Z,https://www.youtube.com/watch?v=I42beur0T1o,https://i.ytimg.com/vi/I42beur0T1o/mqdefault.jpg
5ZatGAJqLsk,ميكس افضل 23 اغنية لبنانيه قديمه جزء 3 Old Lebanses Music Megamix 70&#39;s-80&#39;s @JohnyAbuNassar,Johny Abu-Nassar,Johny Abu-Nassar,2023-09-10T09:26:24Z,https://www.youtube.com/watch?v=5ZatGAJqLsk,https://i.ytimg.com/vi/5ZatGAJqLsk/mqdefault.jpg
I-VnNJaSxW8,Rayan Hekyoo Eyneyk ريان - حكيو عينيك,Rotana,Rotana,2012-11-07T14:06:35Z,https://www.youtube.com/watch?v=I-VnNJaSxW8,https://i.ytimg.com/vi/I-VnNJaSxW8/mqdefault.jpg
V4B_WBMNflA,Maya Diab- Balla Tsoubou Hal Gahwa Medley (Live Performance),Maya Diab,Maya Diab,2024-07-12T13:00:33Z,https://www.youtube.com/watch?v=V4B_WBMNflA,https://i.ytimg.com/vi/V4B_WBMNflA/mqdefault.jpg
2l60R8IW8WY,Hussein Al Deek - Mahlaki [Official Clip] / حسين الديك - محلاكي,WATARY,WATARY,2016-03-08T12:17:47Z,https://www.youtube.com/watch?v=2l60R8IW8WY,https://i.ytimg.com/vi/2l60R8IW8WY/mqdefault.jpg
2y0LpcOvS-8,منوعات اغاني لبنانية قديمة / لبنانيات الصباح,R,R,2018-08-06T18:15:21Z,https://www.youtube.com/watch?v=2y0LpcOvS-8,https://i.ytimg.com/vi/2y0LpcOvS-8/mqdefault.jpg
lMGHr5LSkYM,Ziad Bourji - W Btir [Official Music Video] (2022) / زياد برجي - وبطير,Ziad Bourji,Ziad Bourji,2022-09-01T15:00:12Z,https://www.youtube.com/watch?v=lMGHr5LSkYM,https://i.ytimg.com/vi/lMGHr5LSkYM/mqdefault.jpg
HuRmPQNjKos,حسام جنيد - كليب بفرح فيكي 2016 Houssam Jneed Clip Bfrah Feke,بابلي تولز | Publitools,بابلي تولز | Publitools,2016-09-13T16:01:18Z,https://www.youtube.com/watch?v=HuRmPQNjKos,https://i.ytimg.com/vi/HuRmPQNjKos/mqdefault.jpg
YDY62u2UQ1M,Rayan Ahla Gharam ريان - اجمل غرام,Rotana,Rotana,2012-11-07T13:43:31Z,https://www.youtube.com/watch?v=YDY62u2UQ1M,https://i.ytimg.com/vi/YDY62u2UQ1M/mqdefault.jpg
X6Q-iZuzWyg,Maya Diab - Asmar Ya Helo (Secret Garden Online Concert),Maya Diab,Maya Diab,2022-02-24T16:00:30Z,https://www.youtube.com/watch?v=X6Q-iZuzWyg,https://i.ytimg.com/vi/X6Q-iZuzWyg/mqdefault.jpg
kwiwnAJch3Q,Fares Karam - Aal Hada | New Version - Official Video Clip 2023 | فارس كرم - عالهدا,Rotana,Rotana,2023-03-14T16:00:10Z,https://www.youtube.com/watch?v=kwiwnAJch3Q,https://i.ytimg.com/vi/kwiwnAJch3Q/mqdefault.jpg
Ik-CCxMVNEA,Myriam Fares - Hatha el Helo / &quot;ميريام فارس - هذا الحلو &quot;الدبكة هي الچوبي (Official Music Video),Myriam Fares,Myriam Fares,2022-03-10T15:00:01Z,https://www.youtube.com/watch?v=Ik-CCxMVNEA,https://i.ytimg.com/vi/Ik-CCxMVNEA/mqdefault.jpg
DEFJ9PI4qgc,Wael Kfoury Bahebak Ana Ktear وائل كفورى - بحبك انا كتير,Rotana,Rotana,2012-11-12T01:16:00Z,https://www.youtube.com/watch?v=DEFJ9PI4qgc,https://i.ytimg.com/vi/DEFJ9PI4qgc/mqdefault.jpg
iOP9PYLICK8,Nancy Ajram - Badna Nwalee El Jaw (Official Music Video) /‏نانسي عجرم - بدنا نولع الجو,Nancy Ajram,Nancy Ajram,2018-09-25T13:00:05Z,https://www.youtube.com/watch?v=iOP9PYLICK8,https://i.ytimg.com/vi/iOP9PYLICK8/mqdefault.jpg
fwXOm745enA,أغاني لبنانية قديمة للأطفال 💭  ليلا تي في,Lila TV,Lila TV,2020-10-22T09:30:11Z,https://www.youtube.com/watch?v=fwXOm745enA,https://i.ytimg.com/vi/fwXOm745enA/mqdefault.jpg
AbqGI0vh6eE,Dina Hayek ... Taa Le Albi - Video Clip | دينا حايك ... تعا لقلبي - فيديو كليب,Rotana,Rotana,2012-10-06T05:04:09Z,https://www.youtube.com/watch?v=AbqGI0vh6eE,https://i.ytimg.com/vi/AbqGI0vh6eE/mqdefault.jpg
CGRQJB77qzc,Abbas Jaafar - Ollon Eh (Official Video) |  عباس جعفر - قلن إيه,Abbas Jaafar,Abbas Jaafar,2019-07-29T09:27:32Z,https://www.youtube.com/watch?v=CGRQJB77qzc,https://i.ytimg.com/vi/CGRQJB77qzc/mqdefault.jpg
4z33ncCnu3U,Ibrahim Al Hakmy - Sho Beny  (Official Music Video) |  شو بني – ابراهيم الحكمي - الكليب الرسمي,Dimah Music,Dimah Music,2020-01-13T12:52:03Z,https://www.youtube.com/watch?v=4z33ncCnu3U,https://i.ytimg.com/vi/4z33ncCnu3U/mqdefault.jpg
0uFXk6HHWHM,لو شباكك ع شباكي   راغب علامة   YouTube flv   YouTube,gaaloul haithem,gaaloul haithem,2013-07-29T00:37:17Z,https://www.youtube.com/watch?v=0uFXk6HHWHM,https://i.ytimg.com/vi/0uFXk6HHWHM/mqdefault.jpg
vPLW6oWdEjc,Melhim Zain...Aaras El Ghawale | ملحم زين...عرس الغوالي,Rotana,Rotana,2014-02-09T13:53:38Z,https://www.youtube.com/watch?v=vPLW6oWdEjc,https://i.ytimg.com/vi/vPLW6oWdEjc/mqdefault.jpg
ps12oGYIH34,كوكتيل من أروع أغاني ناصيف زيتون   MIX Nassif Zeytoun,fwaz khoury,fwaz khoury,2020-04-25T16:54:58Z,https://www.youtube.com/watch?v=ps12oGYIH34,https://i.ytimg.com/vi/ps12oGYIH34/mqdefault.jpg
XKJeZStrQGw,اغاني لبنانية 2021   أغاني لبنانية جديدة 2021   Top Lebanese Music 2021,Bassem Al-Qasabji باسم القصبجي,Bassem Al-Qasabji باسم القصبجي,2021-08-22T13:24:08Z,https://www.youtube.com/watch?v=XKJeZStrQGw,https://i.ytimg.com/vi/XKJeZStrQGw/mqdefault.jpg
F35wmo_PAvs,Ayman Amin - Jayshak Ya Libnan (Official Music Video) | أيمن أمين - جيشك يا لبنان,ايمن امين - Ayman Amin,ايمن امين - Ayman Amin,2019-07-25T14:57:48Z,https://www.youtube.com/watch?v=F35wmo_PAvs,https://i.ytimg.com/vi/F35wmo_PAvs/mqdefault.jpg
VN8g8q3awtA,Dag Al Mani   -   دق الماني,KFahes,KFahes,2011-11-06T02:06:11Z,https://www.youtube.com/watch?v=VN8g8q3awtA,https://i.ytimg.com/vi/VN8g8q3awtA/mqdefault.jpg
BbO_YcQ946M,Ragheb Alama - Shu Aamel Fiyyi (Official Music Video) / راغب علامة  - شو عامل فيي,Ragheb Alama,Ragheb Alama,2024-05-23T15:17:32Z,https://www.youtube.com/watch?v=BbO_YcQ946M,https://i.ytimg.com/vi/BbO_YcQ946M/mqdefault.jpg
LZ9NgJQD1uo,Mohamed Eskandar - Joumhoureyet Alby / محمد إسكندر - جمهورية قلبي,MelodyHDTV,MelodyHDTV,2010-07-08T11:20:08Z,https://www.youtube.com/watch?v=LZ9NgJQD1uo,https://i.ytimg.com/vi/LZ9NgJQD1uo/mqdefault.jpg
tCylLIcTbLg,Wael Kfoury - Ma Wa3adtik Bi Njoum El Leil  |  وائل كفوري - ما وعدتك بنجوم الليل - حفلة بيروت 2023,Wael Kfoury | وائل كفوري,Wael Kfoury | وائل كفوري,2023-09-23T20:12:37Z,https://www.youtube.com/watch?v=tCylLIcTbLg,https://i.ytimg.com/vi/tCylLIcTbLg/mqdefault.jpg
qmkCAh3buNc,Adam - Ya Iyam (Official Music Video) | آدم - يا إيام,Adam | آدم,Adam | آدم,2024-07-19T13:00:07Z,https://www.youtube.com/watch?v=qmkCAh3buNc,https://i.ytimg.com/vi/qmkCAh3buNc/mqdefault.jpg
MArCWVcvack,George El Rassi - Albi Mat / جورج الراسى - البى مات,MelodyHDTV,MelodyHDTV,2009-07-12T12:27:51Z,https://www.youtube.com/watch?v=MArCWVcvack,https://i.ytimg.com/vi/MArCWVcvack/mqdefault.jpg
7WkJ5lbLsNM,Wafeek Habib - Tlobni Aal Mot [Official Lyric Video] (2019) / وفيق حبيب - اطلبني عالموت,Wafeek Habib Official وفيق حبيب القناة الرسمية,Wafeek Habib Official وفيق حبيب القناة الرسمية,2019-03-24T18:46:19Z,https://www.youtube.com/watch?v=7WkJ5lbLsNM,https://i.ytimg.com/vi/7WkJ5lbLsNM/mqdefault.jpg
c78uCELy7wM,مايا غنام حفلة تركيا ||دبكة لبنانية||عالعين موليتين-ميل يا غزيل||mayaghannam,Maya Ghannam - مايا غنام,Maya Ghannam - مايا غنام,2025-01-07T21:19:09Z,https://www.youtube.com/watch?v=c78uCELy7wM,https://i.ytimg.com/vi/c78uCELy7wM/mqdefault.jpg
6KdLo_X-fIQ,Ziad Bourji - Shou Helou [Music Video] / زياد برجي -  شو حلو (فيلم  بالغلط),Ziad Bourji,Ziad Bourji,2017-12-15T14:00:00Z,https://www.youtube.com/watch?v=6KdLo_X-fIQ,https://i.ytimg.com/vi/6KdLo_X-fIQ/mqdefault.jpg
OuevA8l0fWM,ما فيي ( أغنية المسلسل) - اياد الريماوي Ma Fiyi - Iyad Rimawi,Iyad Rimawi,Iyad Rimawi,2019-02-02T15:46:44Z,https://www.youtube.com/watch?v=OuevA8l0fWM,https://i.ytimg.com/vi/OuevA8l0fWM/mqdefault.jpg
sjJQyhSWJLg,Bukra Shi Nhar - Julia Boutros | بكرا شي نهار - جوليا بطرس,Julia Boutros,Julia Boutros,2018-06-19T10:54:29Z,https://www.youtube.com/watch?v=sjJQyhSWJLg,https://i.ytimg.com/vi/sjJQyhSWJLg/mqdefault.jpg
DhZXyWcvo3E,لبنان راح يرجع | إهداء للشعب اللبناني,علاء صلاح - Alaa Salah,علاء صلاح - Alaa Salah,2019-10-23T23:56:29Z,https://www.youtube.com/watch?v=DhZXyWcvo3E,https://i.ytimg.com/vi/DhZXyWcvo3E/mqdefault.jpg
vnqY1jUJrFw,Wael Kfoury ... Omry Kolo - Video Clip | وائل كفوري ... عمري كلو - فيديو كليب,Rotana,Rotana,2019-10-02T16:33:09Z,https://www.youtube.com/watch?v=vnqY1jUJrFw,https://i.ytimg.com/vi/vnqY1jUJrFw/mqdefault.jpg
_8IuE_XqFYg,فؤاد غازي -  لزرعلك بستان ورود -  fouad ghazi _ bestan wrood,جنرال جنيا,جنرال جنيا,2013-02-14T21:32:50Z,https://www.youtube.com/watch?v=_8IuE_XqFYg,https://i.ytimg.com/vi/_8IuE_XqFYg/mqdefault.jpg
QVvwvzlhpHQ,ملحم زين - هي الي | Melhem Zein - Hey Eli,Platinum Records,Platinum Records,2017-06-27T07:49:06Z,https://www.youtube.com/watch?v=QVvwvzlhpHQ,https://i.ytimg.com/vi/QVvwvzlhpHQ/mqdefault.jpg
DP2X0mBAM4U,Ayman Zbib ... Kel El Omer | أيمن زبيب ... كل العمر,Rotana,Rotana,2014-12-29T16:05:22Z,https://www.youtube.com/watch?v=DP2X0mBAM4U,https://i.ytimg.com/vi/DP2X0mBAM4U/mqdefault.jpg
5wo2_CCJFVM,Tony Kiwan - Btetghanaj 3al Kell / طوني كيوان - بتتغنج عالكل,Amjad Arraf,Amjad Arraf,2011-11-23T14:44:19Z,https://www.youtube.com/watch?v=5wo2_CCJFVM,https://i.ytimg.com/vi/5wo2_CCJFVM/mqdefault.jpg
YBdvcMd617w,Mohanad Zaiter - Allah Yaatine Khayrak (Official Music Video) | مهند زعيتر - الله يعطيني خيرك,Mohanad Zaiter | مهند زعيتر ,Mohanad Zaiter | مهند زعيتر ,2022-08-21T16:30:12Z,https://www.youtube.com/watch?v=YBdvcMd617w,https://i.ytimg.com/vi/YBdvcMd617w/mqdefault.jpg
0OHc-zIp0ek,Joseph Attieh - Ya Kel El Deni (Audio) / جوزيف عطيه - يا كل الدني,Joseph Attieh,Joseph Attieh,2012-08-24T22:39:36Z,https://www.youtube.com/watch?v=0OHc-zIp0ek,https://i.ytimg.com/vi/0OHc-zIp0ek/mqdefault.jpg
kp-TqOmKxR8,Nader Al Atat - Ana Lebnani (Official Video 2024) / نادر الأتات - أنا لبناني,Nader Al Atat,Nader Al Atat,2024-11-21T16:00:42Z,https://www.youtube.com/watch?v=kp-TqOmKxR8,https://i.ytimg.com/vi/kp-TqOmKxR8/mqdefault.jpg
vFGGMYhzvIg,Marwan Khoury &amp; Carole Samaha - Ya Rabb كارول سماحة و مروان خوري -  يارب,Rotana,Rotana,2012-10-16T04:06:56Z,https://www.youtube.com/watch?v=vFGGMYhzvIg,https://i.ytimg.com/vi/vFGGMYhzvIg/mqdefault.jpg
